BEDDABLE	35	Sexually attractive.
BEDLIKE	40	Resembling or characteristic of a bed.
BEDWARF	35	To make a dwarf of; to stunt or hinder the growth of; to dwarf.
BEDWARFED	33	simple past and past participle of bedwarf
BEDWARFING	33	present participle and gerund of bedwarf
BEDWARFS	33	third-person singular simple present indicative of bedwarf
BEEFILY	43	In a beefy manner.
BEEFLESS	35	Without beef.
BEERMONGER	40	A seller of beer.
BEERMONGERS	38	plural of beermonger
BEEZER	37	nose
BEGEMMED	43	simple past and past participle of begem
BEGEMMING	43	present participle and gerund of begem
BEGEMS	43	third-person singular simple present indicative of begem
BEGIRDING	43	present participle and gerund of begird
BEGIRDS	43	third-person singular simple present indicative of begird
BELFORT	40	A surname.
BELIERS	43	plural of belier
BELLWOOD	35	A surname.
BELLWORT	40	any of various plants of the genus Uvularia having yellowish drooping bell-shaped flowers
BELORUSSIA	35	a landlocked republic in eastern Europe; formerly a European soviet
BELSEN	35	a Nazi concentration camp for Jews created in northwestern Germany during World War II
BELZ	35	A city, the administrative centre of Belz urban hromada, Sheptyskyi Raion, Lviv Oblast, in western Ukraine, founded in 1566.
BENZO	35	Of a ring compound, especially a heterocycle, which also has a fused benzene ring.
BENZOATES	33	plural of benzoate
BERBERA	40	A coastal city in Somaliland, in northern Somalia, known for its beaches.
BEREAVER	35	Someone who bereaves.
BERGAMO	35	A placename:
BERWICK	35	Any of various places, including:
BESCORCHED	43	simple past and past participle of bescorch
BESETTER	35	Someone or something that besets.
BESTOWERS	43	plural of bestower
BETISE	35	a stupid mistake
BEVELLER	37	One who bevels.
BEWRAYER	35	A betrayer or divulger.
BEXLEY	40	A suburban town in the borough of Bexley, south-east Greater London, England (OS grid ref TQ4973).
BIAFRANS	43	plural of Biafran
BIBCOCK	40	An appliance (typically a valve with a threaded outlet) allowing the provision of hose connections outside of buildings.
BIBCOCKS	38	plural of bibcock
BIBL	35	Abbreviation of bibliography.
BICOLORS	33	plural of bicolor
BIDDABLY	38	In a biddable manner, compliantly.
BIGAMIZE	40	To commit bigamy.
BILEDUCT	15	a duct formed by the hepatic and cystic ducts; opens into the duodenum
BILLETER	40	One who billets (lodges a soldier).
BILLETERS	38	plural of billeter
BILLIKEN	39	Alternative form of Billiken.
BINI	25	Edo (language of Nigeria)
BIOTICAL	35	biotic
BIRACIAL	40	consisting of or combining two races
BIRLING	43	rotating a log rapidly in the water (as a competitive sport)
BISHOPED	35	simple past and past participle of bishop
BITABLE	40	Alternative form of biteable.
BITCHILY	33	In a bitchy manner.
BITSIER	35	comparative form of bitsy: more bitsy
BIVALVED	40	used of mollusks having two shells (as clams etc.)
BLA	35	Initialism of Baloch(istan) Liberation Army.
BLACKWELLS	40	plural of Blackwell
BLAMABLY	43	In a blamable manner; in a manner deserving blame
BLANCHER	40	One who, or that which, blanches or whitens; especially, one who anneals and cleanses money, or a chemical preparation for this purpose.
BLASTOCYTE	40	an undifferentiated embryonic cell
BLASTOCYTES	38	plural of blastocyte
BLASTULAE	38	plural of blastula
BLASTY	35	Resembling or characteristic of a blast or explosion.
BLATTERS	43	third-person singular simple present indicative of blatter
BLAZONERS	43	plural of blazoner
BLEAKS	38	plural of bleak
BLENCHER	35	One who, or that which, scares another; specifically, a person stationed to prevent the escape of the deer during a hunt.
BLENCHERS	33	plural of blencher
BLINDAGE	40	A cover or protection for an advanced trench or approach, formed of fascines and earth supported by a framework.
BLINDAGES	38	plural of blindage
BLOODFIN	40	Aphyocharax anisitsi, a South American characin with blood-red tail and fins.
BLOODFINS	38	plural of bloodfin
BLOOMERIES	38	plural of bloomery
BLOOMERY	40	A forge in which wrought iron is made straight from ore.
BLOOMIER	38	comparative form of bloomy: more bloomy
BLOOMIEST	38	superlative form of bloomy: most bloomy
BLUETONGUE	35	a viral disease of sheep and cattle that is transmitted by biting midges
BLUNGE	40	To mix clay and water.
BLUNGED	38	simple past and past participle of blunge
BLUNGES	38	third-person singular simple present indicative of blunge
BLUNGING	38	present participle and gerund of blunge
BLURRILY	43	In a blurry fashion; lacking clarity
BLVDS	43	plural of blvd
BOARFISH	40	fish with a projecting snout
BOBSTAY	35	A strong rope or chain rigging running from the end of the bowsprit to the ship's stem or cutwater.
BOBSTAYS	33	plural of bobstay
BODINGLY	38	In a boding manner.
BOETHIUS	40	Anicius Manlius Severinus Boethius (480–524 CE), Roman historian and philosopher from the Early Middle Ages.
BOFFED	33	simple past and past participle of boff
BOFFING	33	A form of re-enacted fighting with foam weapons called boffers.
BOGGLERS	43	plural of boggler
BOHUNK	5	An immigrant from Central Europe, Eastern Europe, or the Balkans, especially one who is regarded as vain, aggressively masculine, and socially unsophisticated.
BOKHARA	35	Alternative form of Bukhara.
BOLTONIA	35	genus of tall leafy perennial herbs of eastern America and eastern Asia having flowers that resemble asters
BONDLESS	40	Without a bond.
BOOBYISH	40	Stupid; dull-witted.
BOODLED	43	simple past and past participle of boodle
BOODLING	43	present participle and gerund of boodle
BOOKERIES	40	plural of bookery
BOOKERY	40	a collection of books
BOOKMONGERS	43	plural of bookmonger
BOORSTIN	40	A surname.
BOOTHIA	35	A peninsula in Nunavut, Canada.
BOQ	40	Initialism of bachelors' officers' quarters.
BORANE	40	Any binary compound of boron and hydrogen.
BORANES	33	plural of borane
BORDURE	40	A contrasting border around a shield.
BORDURES	38	plural of bordure
BORESOME	40	Marked by boredom; boring; uninteresting
BORODINO	40	Several villages and localities in Russia.
BOSKET	35	A small grove or copse of trees, a thicket.
BOSKETS	33	plural of bosket
BOSKIER	43	comparative form of bosky: more bosky
BOSKIEST	43	superlative form of bosky: most bosky
BOTCHERY	40	An act of botching, or being sloppy.
BOTCHILY	29	In a botchy manner.
BOTFLIES	38	plural of botfly
BOTHY	35	A small cottage or hut; specifically (Scotland), one often left unlocked for communal use in a remote, often mountainous, area by hikers, labourers, etc.
BOTTOMER	40	A person who makes the seat part of a chair.
BOTTOMERS	38	plural of bottomer
BOTTROP	35	A city in North Rhine-Westphalia, Germany.
BOULLES	43	plural of boulle
BOURGEOISE	35	A female member of the bourgeoisie; a wealthy woman
BOURGEON	35	produce buds, branches, or germinate
BOURGET	40	A surname from French.
BOURKE	35	A topographical surname from Anglo-Norman for someone who lived in a fortified place.
BOUSING	35	present participle and gerund of bouse
BOVINELY	38	In a bovine manner.
BOWBELLS	38	A small city, the county seat of Burke County, North Dakota, United States.
BOWELLED	40	simple past and past participle of bowel
BOWINGLY	38	in a bowing manner
BOWLESS	35	Without a bow.
BRACHIATES	35	third-person singular simple present indicative of brachiate
BRACHIATING	35	That moves by the use of limbs; especially by swinging through the trees using the arms
BRADYKININ	35	A compound released in the blood in some circumstances which causes contraction of smooth muscle and dilation of blood vessels. It is a peptide with nine amino-acid residues.
BRAGGERS	43	plural of bragger
BRAHMANI	40	Archaic form of Brahmini.
BRAILLED	43	simple past and past participle of braille
BRAILLES	43	third-person singular simple present indicative of braille
BRAINILY	38	In a brainy way.
BRAMPTON	40	A city in Ontario, Canada.
BRANCO	40	A surname from Portuguese.
BRASHIER	38	comparative form of brashy: more brashy
BRASHIEST	38	superlative form of brashy: most brashy
BRASOV	35	a city in central Romania in the foothills of the Transylvanian Alps
BRASSED	35	simple past and past participle of brass
BRASSISH	40	Synonym of brassy: resembling or characteristic of brass.
BRAWLIER	38	comparative form of brawly: more brawly
BRAWLIEST	38	superlative form of brawly: most brawly
BRAWNILY	38	In a brawny manner.
BRAZER	35	An instrument used in brazing.
BRAZERS	33	plural of brazer
BREACHER	35	One who breaches.
BREACHERS	35	plural of breacher
BRICKIER	38	comparative form of bricky: more bricky
BRICKIEST	38	superlative form of bricky: most bricky
BRICKY	40	Covered with brick.
BRIDALLY	38	As a bride; at the point of marriage.
BRIDLERS	38	plural of bridler
BRIENZ	35	A village and municipality on the northern shore of Lake Brienz, at the foot of the Brienzer Rothorn mountain, and in the Bernese Oberland region of Bern canton, Switzerland.
BRIMMERS	38	plural of brimmer
BRINDISI	35	a port city in southeastern Apulia in Italy; a center for the Crusades in the Middle Ages
BRINDLES	38	plural of brindle
BRINERS	38	plural of briner
BRINGETH	29	third-person singular simple present indicative of bring
BROGUERY	29	The presence of a brogue in speech.
BROOMIER	38	comparative form of broomy: more broomy
BROOMIEST	38	superlative form of broomy: most broomy
BROWLESS	40	Without a brow or eyebrows.
BROWNLOW	40	A hamlet in Newbold Astbury parish, Cheshire East district, Cheshire, England (OS grid ref SJ828436).
BROWNSHIRTS	5	plural of Brownshirt
BRUMES	43	plural of brume
BRUNHILD	35	A shieldmaiden and valkyrie in Germanic mythology, a main character in the Nibelungenlied, Vǫlsunga saga, and some poems of the Poetic Edda.
BRYOPHYTES	43	plural of bryophyte
BUCKETER	35	A person employed to use a bucket in some capacity.
BUCKETERS	33	plural of bucketer
BUDDERS	38	plural of budder
BUDGEREE	30	Good, fine.
BUFFABLE	40	Capable of being buffed.
BUFFCOAT	40	Alternative form of buff coat.
BUFFETER	35	A boxer or fighter.
BUFFETERS	33	plural of buffeter
BUGGIEST	43	superlative form of buggy: most buggy
BUKAVU	35	A city in the eastern Democratic Republic of the Congo.
BULBLETS	38	plural of bulblet
BULKILY	43	in a bulky manner
BULLAE	43	plural of bulla
BULLWEED	40	Knapweed.
BUNCHILY	38	In a bunchy manner.
BUNDYS	10	plural of Bundy
BUPPIE	40	A black urban professional; an African-American professional or executive in their late twenties or early thirties.
BUQSHAS	33	plural of buqsha
BURBLER	40	One who burbles.
BURBLERS	38	plural of burbler
BURBOTS	43	plural of burbot
BURDENER	40	One who burdens; an oppressor.
BURDENERS	38	plural of burdener
BURDINES	35	plural of Burdine
BURGAS	33	A city in eastern Bulgaria.
BURMANS	38	plural of Burman
BURNETS	33	plural of burnet
BURRIER	38	A surname from Old French.
BURRIEST	38	superlative form of burry: most burry
BURWEED	40	Any of various plants with burrs or thistles as fruit.
BURWEEDS	38	plural of burweed
BUSHBEAN	40	a bean plant whose bushy growth needs no supports
BUSHERS	38	plural of busher
BUSHILY	38	In a bushy manner.
BUTE	25	Phenylbutazone.
BUTTONERS	38	plural of buttoner
BUTUNG	30	Alternative form of Buton (“Indonesian island”).
BUTYRATES	33	plural of butyrate
COFS	35	plural of COF
CABALLO	35	A horse.
CABELLO	35	A surname from Spanish.
CABEZA	35	Beef cheek or similar meat, especially in Mexican cooking
CABEZAS	33	A surname from Spanish.
CACHOUS	43	plural of cachou
CACTOID	40	A member of the cactus subfamily Cactoideae.
CADMIC	40	Pertaining to, derived from, or containing cadmium.
CAFTANED	35	Alternative form of kaftaned.
CAG	5	Initialism of commander of the air group.
CAGUAS	35	A city and municipality of Puerto Rico, United States.
CALABAR	35	The largest city and state capital of Cross River State, Nigeria.
CALCARIA	40	plural of calcar
CALCES	43	plural of calx
CALCSPAR	40	calcite
CALENDAL	35	calendrical; relating to a calendar
CALIBRED	29	Alternative form of calibered.
CALICOED	35	Infected by Tobacco mosaic virus.
CALIPHAL	40	Of or relating to a caliph or a caliphate.
CALTRAP	35	Archaic form of caltrop.
CALTRAPS	33	plural of caltrap
CAMBRICS	38	plural of cambric
CAMPAGNA	30	A flat stretch of countryside; open rural plain.
CANDLERS	43	plural of candler
CANINITY	35	The state of being canine.
CANNABIC	35	Pertaining to hemp or cannabis.
CANNINGS	43	plural of canning
CAPERER	40	One who capers, leaps, and skips about, or dances.
CAPERERS	38	plural of caperer
CAPITANOS	43	plural of capitano
CAPITATES	43	plural of capitate
CAPPINGS	43	plural of capping
CAPSIDS	38	plural of capsid
CAPTAN	35	A particular phthalimide fungicide.
CAPTRESS	29	a female captor.
CARACOL	35	Alternative spelling of caracole.
CARACOLS	33	plural of caracol
CARBOYED	35	simple past and past participle of carboy
CAREERER	35	One who careers.
CAREERERS	33	plural of careerer
CARESSERS	43	plural of caresser
CARIAN	35	A native or inhabitant of ancient Caria.
CARIANS	35	plural of Carian
CARNETS	38	plural of carnet
CARTABLE	35	Able to be carted or carried.
CASCABELS	43	plural of cascabel
CATBRIER	40	Synonym of greenbrier.
CATCHFLY	40	mostly perennial herbs with sticky stems that catch insects; widespread in north temperate zone
CATILINE	40	Lucius Sergius Catilina (108 BCE–62 BCE), a Roman politician who attempted to overthrow the Roman Republic.
CATULLUS	40	Roman lyric poet remembered for his love poems to an aristocratic Roman woman (84-54 BC)
CAULKER	40	A person who caulks various structures (as ships) and certain types of piping.
CAUSEY	40	An embankment holding in water; a dam.
CAUTIONERS	43	plural of cautioner
CAVEATOR	40	Someone who enters a caveat.
CAVETTOS	43	plural of cavetto
CAXTON	40	English printer who in 1474 printed the first book in English (1422-1491)
CEBUANO	40	A language spoken in the Philippines in and near the province of Cebu.
CEBUANS	40	plural of Cebuan
CEILER	35	One who ceils, who lines or finishes a surface in construction.
CELLAE	35	plural of cella
CELLARERS	43	plural of cellarer
CENACLES	38	plural of cenacle
CENOTES	43	plural of cenote
CENTNER	35	a United States unit of weight equivalent to 100 pounds
CENTNERS	35	plural of centner
CERMETS	38	plural of cermet
CERVIDAE	40	deer: reindeer, moose or elks, muntjacs, roe deer
CERVIDS	43	plural of cervid
CESSED	33	simple past and past participle of cess
CESSING	33	present participle and gerund of cess
CGS	33	system of measurement based on centimeters and grams and seconds
CHACMAS	43	plural of chacma
CHAFFIER	38	comparative form of chaffy: more chaffy
CHAFFIEST	38	superlative form of chaffy: most chaffy
